1.154759226380117354e-01,4.201681405260245250e-01,3.373630840225362859e-01,3.763217769728529616e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.685212874436266439e-01,-4.332811479417654210e-01,-3.232564032730363413e-01,2.072502412206388422e-01,-1.000000000000000000e+00
4.270869480152963971e-01,2.954956345575069920e-01,-2.960355850765829522e-01,-2.703236911040219903e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.683582628098203804e-01,2.330434709294266216e-01,-1.520191850969097314e-01,-4.112382476182613322e-01,1.000000000000000000e+00
4.263677729371138647e-01,-3.080616218394537364e-01,-2.488349312387898860e-01,-2.698684909098045259e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.166639041623023093e-01,7.294296417273365973e-02,1.816080934380103484e-01,7.325626879666053970e-01,1.000000000000000000e+00
5.585948917846182971e-01,-4.167671521366765330e-01,-3.565975769204400847e-01,-3.535613384599652353e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.385651821354816404e-01,8.455186992085661490e-02,-2.807208040192475385e-01,-3.453156544514335846e-01,1.000000000000000000e+00
6.253719064597514921e-01,-4.223627488382363238e-01,-2.622267836116015105e-01,-3.958276946943939389e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.391264830002723885e-01,8.233060707428901948e-02,-3.754007134230865073e-01,-1.949795740649059861e-01,1.000000000000000000e+00
6.174619480261583915e-01,-2.277956632830418771e-01,-3.603604942306932735e-01,-3.908211048883020178e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.732363605210620938e-01,-4.178054695792791096e-01,1.423068747770502296e-01,-1.215659943031314194e-01,1.000000000000000000e+00
4.583429173754769992e-01,1.442450281296173142e-01,2.847539426204251378e-01,6.017879517015219948e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.817162603679177479e-01,3.133510151670273469e-01,3.744137780180864516e-01,-9.023861739280389371e-02,-1.000000000000000000e+00
1.757018193804393835e-01,4.404929566461138202e-01,2.534991044282141615e-01,2.306902408367892954e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.128762493664055899e-01,3.660572274854620445e-01,1.177697581123386128e-01,3.943204302886536838e-02,-1.000000000000000000e+00
4.497685627213831583e-01,-3.461745585331309494e-01,-3.117573604930434228e-01,-2.846799664152709353e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.637728135545177155e-02,-2.156655151548501348e-01,-1.600925776468920814e-01,6.521840076554989984e-01,1.000000000000000000e+00
2.577818710201169039e-01,2.148167364659926137e-01,5.554573243167938434e-01,3.384584298482761211e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.635165049399828541e-01,-3.116441337888415930e-01,-5.452574886478795957e-01,-2.113256746261217914e-02,-1.000000000000000000e+00
2.758886798537322771e-01,3.014460170873471401e-01,1.109620162333218168e-01,3.622320259632259565e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.877959773434271451e-01,3.626637348994429244e-01,-2.465041782360697376e-01,3.894839148804276063e-01,-1.000000000000000000e+00
2.657135446911061960e-01,5.471443742832338142e-01,-6.775986898409613879e-02,-1.681827705365998571e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.804643355292362306e-01,5.116801030550847118e-01,-2.244279139434461057e-01,2.326415860777431843e-01,-1.000000000000000000e+00
4.559618205889296449e-01,3.584682879731746485e-01,1.084715573502936375e-01,5.986616562933058106e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.258308093832464281e-01,-3.984176963048114972e-01,2.610591676564417707e-01,-1.246970047754487332e-01,-1.000000000000000000e+00
4.061251186668060620e-01,3.207353665431872392e-02,3.190399972836157061e-01,5.332278388777195177e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.489645876895227039e-01,-4.189234715878430437e-01,-4.025623023188414362e-01,-2.199513127820642011e-01,-1.000000000000000000e+00
3.612464325881274974e-01,2.243939165106570988e-01,-1.298360988492349051e-02,4.743037199560369288e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.082708989947820499e-01,5.389655974107454561e-01,2.597903246479342787e-01,-3.755128721435915251e-01,1.000000000000000000e+00
5.358243003821268058e-01,-3.239904053034398101e-01,-2.540240119388806894e-01,-3.391487455555279862e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.481112401043469418e-01,-3.203110362077276618e-01,1.234917906451289821e-01,-3.312391890414538298e-01,1.000000000000000000e+00
5.591858037212463772e-01,-5.358458926452587257e-01,-3.263496207983961894e-01,-3.539353547968470126e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.816098052825105558e-01,-1.799382550304619577e-01,2.928334113511820158e-01,-1.315097033669879178e-01,1.000000000000000000e+00
4.219374917747852338e-01,-7.608981692815235121e-02,-6.138180267258427913e-02,-2.670643547450383681e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.600618253227598209e-01,2.219152810331703196e-01,-1.914246795421385983e-01,7.249508118288607861e-01,1.000000000000000000e+00
5.809336470319563794e-01,-4.471287356802365331e-01,-3.708582622753842095e-01,-3.677006016736785177e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.282947479240526600e-01,9.938608143453071808e-02,-3.203361214942965773e-01,-1.588744550247580822e-01,1.000000000000000000e+00
4.996629643401659937e-01,-1.843369567042810742e-01,-3.463416961743421285e-01,-3.162605119545197629e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.489040935483349593e-01,-3.282461401881081042e-01,-1.290172294094897032e-01,-5.002584192209755809e-01,-1.000000000000000000e+00
1.340088747783405587e-01,3.043761031787963200e-01,4.795790350985911776e-01,4.367183802012527538e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.883370306884160739e-01,-3.284514164198329422e-01,4.500041455121799872e-01,8.653381681397455394e-02,-1.000000000000000000e+00
5.838275379432676937e-01,-3.254901882425682014e-01,-3.087561745820536774e-01,-3.695322831999658386e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.896128349089843124e-01,7.801554544165202089e-03,2.486768766130990349e-01,-4.727187104926380834e-01,1.000000000000000000e+00
4.879073329722503627e-01,7.303734571756557992e-02,3.590694009001208636e-02,-3.088198124028224689e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.615975258312828400e-02,-6.187099441016675749e-01,-2.928829373212759046e-01,-4.324274192476798007e-01,-1.000000000000000000e+00
5.246193414350877049e-01,-3.914180242271612653e-01,-2.487119560591689038e-01,-3.320565928327429139e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.972191715339607354e-01,8.975183457936178333e-02,1.978205424890323305e-01,5.597887981286282510e-01,1.000000000000000000e+00
6.122767879527908352e-01,-3.990850605012353780e-01,-4.244000384294664974e-01,-3.875391698712953303e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.153334654279854765e-01,8.060662643932389737e-02,-2.179364618630373618e-01,-2.612483698179510760e-01,-1.000000000000000000e+00
3.410564408538054315e-01,1.877328697458825191e-01,-1.056519279724640048e-01,4.477949787710718277e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.585464637627134410e-01,4.348810496370197898e-01,-1.380638308521024704e-01,-3.414628822689824705e-01,1.000000000000000000e+00
5.774751416755171674e-01,-5.533718501298346970e-01,-4.319041004337360601e-01,-3.655115487466333302e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.186244163560267184e-01,7.716668918277128260e-03,1.613110967535749674e-01,-3.105305338330662576e-03,1.000000000000000000e+00
3.741242002843996883e-01,2.412125738616415216e-01,-5.442611354658424827e-02,4.912117710039362040e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.036509615652517979e-01,2.631497177790381725e-01,3.238993828723172874e-01,-3.602408859168170774e-01,1.000000000000000000e+00
1.243404467460756946e-01,3.732815264342340678e-01,5.266962458559799609e-01,4.052101667614548819e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.690008781143634398e-01,-3.292676877380791289e-01,-3.480712227993764118e-01,1.945859869098496009e-01,-1.000000000000000000e+00
4.988294608621606230e-01,-2.193069757183782054e-01,-4.524812220745810104e-02,6.549453435858315631e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.661393982691737436e-01,1.541794182912031852e-01,-2.263090423419519270e-01,-2.510531598962720268e-01,1.000000000000000000e+00
3.673654610249070807e-01,3.234559648131276055e-01,-3.332320678599099556e-02,4.823377866990304352e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.815791957945782409e-01,4.322152846427999018e-01,3.539527509908392822e-01,-3.678032552430497426e-01,1.000000000000000000e+00
2.977562129152511727e-01,1.919751313761179079e-01,3.317526623856207335e-01,3.909433192569244930e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.150154540523018576e-01,4.559809793524082222e-01,4.905951445198464267e-01,-2.524941446499551767e-01,1.000000000000000000e+00
4.791277757450991270e-01,-2.332347322443397153e-01,-3.845889368921663332e-01,-3.032628120614832556e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.516784177144527956e-01,-2.193502421005737169e-02,2.274947906054778368e-01,5.479492824151819264e-01,-1.000000000000000000e+00
5.445285550618949033e-01,-3.549264248088437879e-01,6.989635341440837701e-02,-3.446580833245203590e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.418424237179475911e-01,3.948196995106025703e-02,4.714275708623728578e-01,4.141867364400600993e-01,-1.000000000000000000e+00
