1.000000000000000000e+00,-8.803111963460825695e-01,-1.228275560672153155e+00,2.041647017576605494e-01,8.477168879947165614e-01,-1.234492154786881457e+00,-1.644659290516258324e-02,8.575403417002652739e-02,1.126573823654349049e-01,1.678725915214658304e-01,2.052042743250090950e-01,2.241136026362290923e-01,-2.298716454243943108e-01,-3.663875207629024300e-01,-4.284010423301035098e-01,-3.820201621371535627e-01,-3.442744352684808384e-01,-3.282955755539058718e-01,7.126481374551850434e-02,-1.817687697074543973e-01,-2.066951253882603479e-01,-2.132945042178354678e-01,-2.113511127925876698e-01,-2.068269179754526621e-01,-5.440370411540689233e-01,-1.000000000000000000e+00
1.000000000000000000e+00,-2.546181106202645775e-02,-1.228275560672153155e+00,-1.087627626326362673e+00,-1.066070969228358756e+00,1.469102362435692699e+00,-1.644659290516258324e-02,8.575403417002652739e-02,1.126573823654349049e-01,1.678725915214658304e-01,-6.685365530929128219e-01,-6.320598838765616456e-01,1.310129491322470141e+00,1.398964229025044137e+00,1.489374057036757737e+00,-2.212860779882782573e-03,-6.248894695942585065e-01,-6.095321595332860998e-01,4.721489698612654773e-02,3.875789941763405771e-02,-1.811230016086776695e-01,-1.468524556938718140e-01,-1.457140746496984052e-01,-1.493774667939881673e-01,-5.440370411540689233e-01,-1.000000000000000000e+00
1.000000000000000000e+00,1.299653498987110023e-01,8.141495540728953539e-01,2.041647017576605494e-01,-1.066070969228358756e+00,3.876645555466630144e-01,-9.065972398340653715e-01,-7.448892857425920555e-01,1.126573823654349049e-01,-6.869587426082098824e-01,2.052042743250090950e-01,2.241136026362290923e-01,-6.655634530084203471e-01,-5.273486074410028701e-01,-5.069525054482161286e-01,-5.435546515167588577e-01,-5.608544794206659079e-01,-5.884317521486154279e-01,4.048009195976886576e-01,9.444443187777630533e-03,2.056397777991082754e-01,-2.948188977567388624e-01,-6.438978439065860815e-02,8.312046213739858469e-02,-5.440370411540689233e-01,-1.000000000000000000e+00
1.000000000000000000e+00,-8.803111963460825695e-01,8.141495540728953539e-01,-1.087627626326362673e+00,8.477168879947165614e-01,-1.126348374097978500e+00,-1.644659290516258324e-02,8.575403417002652739e-02,1.126573823654349049e-01,1.678725915214658304e-01,2.052042743250090950e-01,1.936460575661810735e+00,-1.063794705912927269e-01,-1.961540833650367854e-01,-2.802741502534806251e-01,-3.750046544426925421e-01,-3.292399871558456259e-01,-3.178049775321487025e-01,-2.384190458959670189e-01,-2.037655126971081865e-01,-2.628290556361247976e-01,-1.136314314318900009e-01,-3.098066700069215806e-01,-2.355516435661849095e-01,-5.440370411540689233e-01,-1.000000000000000000e+00
1.000000000000000000e+00,-1.808889720227639386e-01,-1.228275560672153155e+00,2.041647017576605494e-01,8.477168879947165614e-01,3.876645555466630144e-01,-1.644659290516258324e-02,8.575403417002652739e-02,1.126573823654349049e-01,1.678725915214658304e-01,2.052042743250090950e-01,2.241136026362290923e-01,1.244032920628495908e+00,1.378371823383015116e+00,1.318100012193664350e+00,1.428837555540249271e+00,1.567804995869858775e+00,1.679649164308563813e+00,9.762088690649599332e-02,-4.661928947441201787e-02,-9.665030218256190700e-03,1.925266561603729970e-02,9.057926266470293919e-02,5.169561234113751597e-02,-5.440370411540689233e-01,-1.000000000000000000e+00
1.000000000000000000e+00,-6.471704549049763777e-01,8.141495540728953539e-01,1.495957029841683772e+00,8.477168879947165614e-01,2.009821265880207264e+00,-1.644659290516258324e-02,8.575403417002652739e-02,1.126573823654349049e-01,-6.869587426082098824e-01,-6.685365530929128219e-01,-6.320598838765616456e-01,-5.334822211581546902e-01,-5.443359000504637280e-01,-5.021444473494572902e-01,-6.100079974428628260e-01,-6.668851347133512020e-01,-5.839868721426436649e-01,-1.136230394787385994e-01,9.304633380640000076e-03,1.051600426554309409e-01,-3.129575770037809623e-01,-4.725851743536450822e-02,-2.930010947476494043e-01,-5.440370411540689233e-01,-1.000000000000000000e+00
1.000000000000000000e+00,2.461372764309772698e+00,8.141495540728953539e-01,2.041647017576605494e-01,8.477168879947165614e-01,-4.774856899645607000e-01,-9.065972398340653715e-01,-7.448892857425920555e-01,-7.142580421973518945e-01,-6.869587426082098824e-01,-6.685365530929128219e-01,-6.320598838765616456e-01,-6.768942936988159298e-01,-6.701543448870903585e-01,-6.574164412446692474e-01,-6.462332341785473888e-01,-6.373369847355575546e-01,-6.221515315042634997e-01,-2.477095616852115767e-01,-1.883398306429230062e-01,-1.905410276835971528e-01,-1.960860136501288986e-01,-1.943511199135793399e-01,-1.919475101194533517e-01,1.838110136543063655e+00,1.000000000000000000e+00
1.000000000000000000e+00,-1.113451937787188761e+00,-1.228275560672153155e+00,2.041647017576605494e-01,8.477168879947165614e-01,-1.126348374097978500e+00,-1.644659290516258324e-02,8.575403417002652739e-02,1.766488231491008420e+00,1.877535259780817034e+00,1.952685929160853151e+00,1.936460575661810735e+00,-4.796537335326704343e-01,-4.289434421040240197e-01,-4.054474027378863754e-01,-3.678113343412290903e-01,-3.554452821901595283e-01,-3.153355997510532416e-01,-1.527618081227901659e-01,-2.330323656579187386e-01,-2.441177455535032959e-01,-3.129575770037809623e-01,-1.982237051640098058e-01,-2.930010947476494043e-01,-5.440370411540689233e-01,-1.000000000000000000e+00
1.000000000000000000e+00,-4.917432939442388795e-01,8.141495540728953539e-01,1.495957029841683772e+00,-1.066070969228358756e+00,2.009821265880207264e+00,-1.644659290516258324e-02,8.575403417002652739e-02,1.126573823654349049e-01,1.678725915214658304e-01,2.052042743250090950e-01,2.241136026362290923e-01,-1.403859813546898538e-01,-1.045553714335465539e-01,-5.895462142268678707e-02,2.061178637352487422e-02,-1.080068233084651441e-01,-7.364312065238760863e-02,-2.541667996096510507e-01,-1.880136077596018529e-01,-1.791271285331980379e-01,-2.332271187750245556e-01,-2.288762019767391076e-01,-2.217063258314519725e-01,-5.440370411540689233e-01,-1.000000000000000000e+00
1.000000000000000000e+00,-1.113451937787188761e+00,-1.228275560672153155e+00,2.041647017576605494e-01,8.477168879947165614e-01,-4.491056720894887055e-02,-1.644659290516258324e-02,8.575403417002652739e-02,1.126573823654349049e-01,1.678725915214658304e-01,2.052042743250090950e-01,2.241136026362290923e-01,-4.631051106478087376e-01,-4.425275080107406445e-01,-4.559692268468260035e-01,-4.078029611525113562e-01,-4.609215947032728189e-01,-4.043183508284579619e-01,-2.647751190569445079e-01,-2.004100773258050694e-01,-2.063208991866079256e-01,-2.829257710709493501e-01,-1.457140746496984052e-01,-2.533035239812574391e-01,-5.440370411540689233e-01,-1.000000000000000000e+00
