23.18,27.272,426,721.25,0.00479298817650529,1
23.15,27.2675,429.5,714,0.00478344094931065,1
23.15,27.245,426,713.5,0.00477946352442199,1
23.15,27.2,426,708.25,0.00477150882608175,1
23.1,27.2,426,704.5,0.00475699293331518,1
23.1,27.2,419,701,0.00475699293331518,1
23.1,27.2,419,701.666666666667,0.00475699293331518,1
23.1,27.2,419,699,0.00475699293331518,1
23.1,27.2,419,689.333333333333,0.00475699293331518,1
23.075,27.175,419,688,0.00474535071966655,1
23.075,27.15,419,690.25,0.00474095189694268,1
23.1,27.1,419,691,0.00473937073052061,1
23.1,27.1666666666667,419,683.5,0.00475111875560951,1
23.05,27.15,419,687.5,0.0047337317970825,1
23,27.125,419,686,0.00471494214590473,1
23,27.125,418.5,680.5,0.00471494214590473,1
23,27.2,0,681.5,0.00472807794966877,0
22.945,27.29,0,685,0.00472795137178073,0
22.945,27.39,0,685,0.0047454083970941,0
22.89,27.39,0,689,0.00472950615591001,0
22.89,27.39,0,689.5,0.00472950615591001,0
22.89,27.39,0,689,0.00472950615591001,0
22.89,27.445,0,691,0.00473907551474663,0
22.89,27.5,0,688,0.00474864516581148,0
22.89,27.5,0,689.5,0.00474864516581148,0
22.79,27.445,0,689,0.00471022404680625,0
22.79,27.5,0,685.666666666667,0.00471973499914952,0
22.79,27.5,0,687,0.00471973499914952,0
22.79,27.5,0,688,0.00471973499914952,0
22.745,27.5,0,670,0.0047067761580489,0
22.7,27.4633333333333,0,668.666666666667,0.00468754308384392,0
22.7,27.5,0,670,0.00469384871410812,0
22.7,27.5,0,667,0.00469384871410812,0
22.6666666666667,27.4266666666667,0,664.5,0.00467170776461751,0
22.7,27.6,0,670,0.00471104653252311,0
22.6,27.4266666666667,0,670.333333333333,0.00465269945869772,0
22.6,27.39,0,672,0.0046464328065348,0
22.6,27.3566666666667,0,658,0.00464073595878431,0
22.6,27.445,0,660.5,0.00465583283178072,0
22.6,27.4266666666667,0,658,0.00465269945869772,0
22.6,27.445,0,655,0.00465583283178072,0
22.6,27.445,0,654.25,0.00465583283178072,0
22.6,27.39,0,648,0.0046464328065348,0
22.5,27.3233333333333,0,648.666666666667,0.00460676320297832,0
22.5,27.445,0,646,0.00462742903214501,0
22.5,27.5,0,646,0.00463677156669758,0
22.5,27.445,0,641.5,0.00462742903214501,0
22.39,27.29,0,639,0.00457021208799111,0
22.5,27.5,0,640,0.00463677156669758,0
22.39,27.34,0,630.5,0.00457864714513976,0
22.39,27.3566666666667,0,629.333333333333,0.0045814588813251,0
22.39,27.5,0,632,0.00460564085426059,0
22.39,27.5,0,636.5,0.00460564085426059,0
22.39,27.5,0,627.5,0.00460564085426059,0
22.39,27.39,0,626,0.0045870824294015,0
22.39,27.5,0,625.5,0.00460564085426059,0
22.34,27.39,0,623.5,0.00457305034947982,0
22.39,27.4633333333333,0,624.666666666667,0.00459945459049356,0
22.39,27.39,0,622,0.0045870824294015,0
22.29,27.39,0,621,0.00455905614852278,0
22.34,27.39,0,626.5,0.00457305034947982,0
22.29,27.39,0,622,0.00455905614852278,0
22.39,27.39,0,620,0.0045870824294015,0
22.29,27.39,0,621.5,0.00455905614852278,0
22.29,27.3566666666667,0,616.333333333333,0.00455346720904263,0
22.29,27.34,0,609,0.00455067277669262,0
22.29,27.39,0,614,0.00455905614852278,0
22.29,27.34,0,613.5,0.00455067277669262,0
22.29,27.34,0,611,0.00455067277669262,0
22.29,27.39,0,612,0.00455905614852278,0
22.29,27.29,0,608,0.00454228962919881,0
22.29,27.29,0,605.5,0.00454228962919881,0
22.2675,27.315,0,608.5,0.00454021358023024,0
22.2,27.29,0,608.5,0.00451728819349999,0
22.245,27.29,0,602.5,0.00452977369585959,0
22.2,27.29,0,598,0.00451728819349999,0
22.2,27.29,0,595,0.00451728819349999,0
22.2,27.29,0,591,0.00451728819349999,0
22.245,27.245,0,591,0.00452224999364749,0
22.2,27.2,0,595,0.00450228274276464,0
22.2,27.29,0,594.333333333333,0.00451728819349999,0
22.2,27.29,0,593.5,0.00451728819349999,0
22.2,27.29,0,592,0.00451728819349999,0
22.15,27.245,0,586.5,0.0044959713579516,0
22.2,27.2,0,586,0.00450228274276464,0
22.15,27.245,0,586,0.0044959713579516,0
22.2,27.245,0,584.5,0.00450978537828394,0
22.1,27.245,0,584.5,0.00448219467655486,0
22.1,27.2,0,585.5,0.00447473826972372,0
22.1333333333333,27.2,0,584.666666666667,0.00448390319821458,0
22.2,27.2,0,577,0.00450228274276464,0
22.1,27.2,0,580,0.00447473826972372,0
22.125,27.2,0,582,0.00448161041517148,0
22.2,27.2,0,580,0.00450228274276464,0
22.1,27.15,0,578,0.00446645358141236,0
22.1,27.2,0,576.5,0.00447473826972372,0
22.1,27.2,0,580,0.00447473826972372,0
