1.000000000000000000e+00,-1.688608282121746518e+00,-6.801535612861583369e-01,-7.368983520479531757e-01,-9.394039390230908282e-01,-5.924774482073060788e-01,-4.646223966885261181e-01,-2.704150040316469772e-01,1.021449884513303985e+00,1.774700171624161937e+00,2.347643941735907402e-01,-1.460013405442871948e+00,-1.783100412226408693e+00,-1.440822062747873389e+00,7.157687412886561962e-01,1.534923127942825483e-01,1.081278767762216209e+00,1.293515868386531320e+00,-6.424497507358409853e-01,1.397714793574989844e+00,8.374856889704468399e-01,-2.023949663265943055e+00,1.493787966441902482e+00,-1.026944745260544467e+00,1.609863490909664296e-01,1.074556979749514030e+00,-1.118420045624761272e+00,1.109986862039949118e+00,-2.874307188990453121e-01,9.324581967769320912e-01,-5.835953278985829273e-01,-8.601063618399180655e-01,4.825121680160502358e-01,-3.600575451043380726e-01,3.492036648716276281e-01,2.217162410750139201e-01,-2.229408482478018594e-01,-6.954468788894552223e-02,2.025425973089934661e+00,-1.842474940972376407e+00,-1.728663836284608291e+00,-3.388533883891836629e-01,-9.263925536575172703e-01,-8.248425338395527495e-01,-7.500469936124040116e-01,-1.068025106187101336e+00,1.090154725773707201e+00,-3.317175313597105907e-02,-1.977300551182501268e-02,3.947991977743002812e-01,-1.144968364919101811e+00,3.399064439896935519e-01,7.847417818439993142e-02,-1.739254593273950045e-01,3.003565554219312927e-01,-4.265318068401093843e-01,-1.736638136488026229e-01,1.592988537867229049e+00,-1.625345378718464184e+00,-4.512835095387490725e-01,9.868543464590350256e-01,1.871112574185560540e-01,2.848863915569149197e-01,5.008252312918635152e-01,-1.227669985652797724e+00,-7.985462128335691911e-01,-3.210265411186857265e-01,-9.613347772882643305e-01,1.407489677982973086e+00,1.180985937750653747e+00,-7.990272109054609162e-01,-8.577506176477078803e-01,5.907577620576192068e-01,-1.401551968437102225e-01,-6.371329736249008446e-01,1.846932890783032355e-01,2.248277749700293260e+00,2.299599722974599914e+00,1.707871704968153992e+00,-7.338158712390407956e-01,8.231653587394450744e-01,1.180816115207221628e+00,1.237459292974714964e-01,-1.118639322830044858e+00,3.423897050428397759e-01,-1.794691189542710064e-01,-3.328599125441130124e-01,5.180781977913787584e-01,-8.549643493180117959e-01,-3.151223648180553893e-01,-1.076617498426460706e+00,-5.186003398389896768e-01,9.112273414877931910e-02,-6.937682194628300714e-01,-1.853474986941701097e+00,1.925247096391611845e-01,1.617681403738075341e+00,-2.070743558518670369e-01,-6.914516585177972186e-01,-5.848380674496807957e-02,1.322132352749984419e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.832499965302306855e+00,1.273876292808498178e-01,1.133875258155525034e-01,1.086360232009732085e+00,-8.802851315288733325e-01,2.217114046046572140e-01,-2.004378427688076336e-01,-2.899545758843324189e-02,-1.322304416940400518e-01,1.367197873426127641e+00,1.540099369112942540e+00,1.342615359341597404e-02,-1.224688833512383557e+00,-9.529452201475926421e-01,-1.340166075490293984e+00,7.908751132357905167e-01,-1.013196504600645698e+00,1.705726883636575764e+00,-9.034600476167976568e-01,-1.365198624181446774e-01,1.099169730964316471e+00,-4.236082426459401584e-01,-5.520789804702768144e-01,-1.781973811023661147e+00,-5.439837434431871177e-01,-3.722664751744264033e-01,-1.099786051423952582e+00,9.698915633243037071e-01,-1.154288647910002741e+00,-1.947600754205506490e+00,-1.890797575385120721e+00,-1.001783916414494602e+00,5.358616082058023089e-01,1.763539448013624389e+00,1.276837531781748414e+00,-6.649068027757758514e-01,-4.820236976515440697e-01,1.267644477171954831e+00,1.887598931305667083e-01,2.045962894794258968e+00,-1.339057248044659421e+00,1.412260633226139761e-01,-1.308577514982585122e+00,-5.387870327263716286e-01,-7.902524381043414259e-01,-2.833360561557374813e-01,4.786273239901975285e-01,7.736275143854499659e-01,1.632769594945189473e+00,-1.796360172478774109e+00,4.042192778181210033e-01,1.382680824071340631e+00,5.376712456226385994e-02,-4.604229837008185222e-01,-6.077795372914110983e-01,-5.253397678721715147e-01,-2.021521837039735203e+00,-2.002830648543685310e+00,1.515792169144412282e+00,9.191818792190759035e-01,1.494299004551719934e+00,8.646057976138341594e-01,1.967781023493685888e+00,-1.259620271121233204e+00,4.202324155452313859e-01,1.756726564914710964e-01,2.885148653084024795e-01,-1.862303248170446290e-01,-1.456428066217565764e-01,-1.371491936573164816e+00,2.683129464657819652e-01,-4.770204444640975261e-01,-1.580589764644269701e+00,2.535982408459604431e-01,-2.259788180062431984e-01,6.990996746625318670e-01,-6.135558761743775680e-01,4.864080055418338877e-01,2.178052638067083269e+00,1.798729756446106443e+00,2.533812202297895944e-01,-5.902504303132269925e-01,-1.646308418020315356e+00,3.055480687793087902e-01,3.012941096344365466e+00,-2.555720316802303493e-01,-7.746703156679445312e-01,-4.041265263340430014e-01,2.813403946536786049e-01,1.175297789118050495e+00,7.615888721506460790e-01,-1.078126862432660760e+00,1.204464603485459584e+00,1.910157608416394870e-01,-7.583669030154858159e-01,-2.698562029950562491e-01,9.306256778217207870e-01,-3.248361877726079205e-01,-1.016879848286157628e+00,-6.195031642516612980e-01,-1.000000000000000000e+00
1.000000000000000000e+00,1.229937194125975269e-01,1.094435442142904558e+00,-8.933657706046425062e-01,9.067246114853018124e-01,-6.841486637695805006e-01,-5.320876424982788899e-01,1.548757473502491600e+00,-5.600076592474081405e-01,9.669365142422043924e-01,-7.708049318364816882e-01,6.377462953003723012e-01,2.722238185135709143e-01,1.813989320747065204e+00,2.800455331366315193e+00,8.821465860277801774e-01,-8.691522611476077964e-01,-1.120017221633756499e+00,-1.328652131415123838e+00,-1.626359029252368416e+00,-6.447789312752443269e-01,-7.715798873471092778e-02,5.076042228084903796e-01,2.098588279861404726e-01,-1.393702033936234097e-01,-1.105849070993527361e+00,-2.984936445946366305e-03,9.509544660992204079e-01,-7.034082545834495770e-01,-1.356217073937552864e-01,-1.532948058360524834e+00,6.021381574912315626e-01,-2.096151385409093404e+00,-1.510531195430628859e+00,-6.072364514259487311e-01,-7.705611537883972906e-01,5.009917236394118012e-02,-6.690261573953211194e-01,7.846377718906489829e-01,4.593647813286851761e-02,-4.984793016739792471e-01,-5.531187888437779643e-01,-8.662166688409594917e-01,-3.268894587740467372e-01,4.467341896130636592e-01,2.366170326487896380e-01,6.946519372812125503e-01,-1.378831696250031325e+00,-1.983713105302939983e-01,2.433500989067697018e-01,-1.428384230460532534e+00,-1.761435403405870181e-01,-2.364462633837068062e-01,6.374301535673028152e-01,-4.445785820691351420e-01,3.924260634789758506e-01,1.499480010726515766e-02,4.246225392737756898e-02,1.226827111913078916e+00,9.245797074312787078e-01,-2.745976997258543495e-01,1.538538797828989668e-01,1.094829237068969841e+00,2.466423932414444131e+00,-3.595463255910766875e-01,8.334811972032059035e-01,1.507520376722170319e+00,-2.380071734598715461e-01,4.727903918190685117e-01,7.506300058158825728e-01,-1.500461512335294678e+00,3.624298032607969899e-01,-6.797441301854564299e-01,1.578929926990992327e-01,-8.016444951884985626e-01,-3.763654550482701255e-01,1.169026542004790725e+00,6.464435992722897262e-02,-9.249915581284445798e-01,8.945993792321836890e-01,1.105364506206382824e+00,7.986448471291752726e-01,8.884682769541074610e-01,2.708343557336957641e+00,-4.650165290391656825e-01,2.566836863090917742e-01,-2.514957176586112286e+00,1.389607189380419161e+00,1.960037296726413122e-02,6.389309749267757521e-01,1.222697095283855839e+00,-5.909547718946629447e-01,2.062024620909434780e-01,8.389118641402975030e-01,-6.061496267471172539e-01,2.644112906176710465e-01,1.268408058625240808e-01,3.969438647949248555e-02,4.867307823671661593e-01,-1.038396947376166501e+00,-7.287048705689189720e-01,-1.000000000000000000e+00
1.000000000000000000e+00,-5.020105086512445247e-01,-2.217935917792514533e-01,-1.916660246271952195e+00,3.833527537194038604e-01,-7.748588718233916373e-01,-3.232953597414328639e-01,6.586287249924041021e-01,2.592486029068938325e-01,1.150301293187053986e+00,9.765041085882716354e-01,6.814999475695238118e-01,1.134891942773157414e+00,-7.049621132280364799e-01,4.262442287800946583e-01,5.693734702991615215e-01,-6.899024440599840213e-01,-5.664715970251559263e-01,-8.375918182866858297e-01,2.248119477451435144e-01,5.281633693072460556e-01,1.352211897865012613e+00,2.265754199282198345e-01,2.112813816087114049e-01,-9.042670150453286926e-01,5.203436029033708943e-01,1.014092872912878640e+00,2.775778985818377897e-01,1.255843142088380215e+00,9.909859261060405267e-01,2.308442621065556200e+00,-2.000299551533560205e+00,-3.430072539747092142e-01,1.082330800725897602e+00,-2.250466637589005059e-01,-3.573019312573502138e-01,4.595938091359310640e-01,-1.095945273763704098e+00,9.813040689895214941e-01,-1.488406430607915609e-01,-3.737338443042251823e-01,-8.764675983545680005e-01,-1.509483919465684387e+00,-1.071194680047696357e+00,5.820676455506913483e-01,1.082954251423013714e+00,-1.126484900947376105e-01,2.182415730557642486e-01,4.591372483413633243e-01,1.376423149353168673e-01,7.304097019800992463e-01,-1.596816012332557877e+00,-2.823105855329936520e-01,7.881980812793235591e-01,7.181395201110758464e-01,7.957641302245374026e-01,-1.628733976982369436e+00,-4.428379766765642156e-01,-1.010248618449911762e+00,1.889735935746355289e-01,-4.006242059534507738e-01,1.127976290789689751e+00,9.578527712795331661e-01,2.750646921066764450e-01,-4.981192734689809942e-02,6.069402926782073715e-01,6.429224370163980629e-01,8.695821827821748062e-01,1.771049217958470812e-01,1.061285603388453236e+00,1.510973701534228164e+00,2.440413417580820088e+00,-1.531947661342612399e+00,-6.488175858371160176e-01,-1.867394680196679813e-01,7.376666853309026273e-01,-1.160076667055306432e+00,-1.013699675121842336e+00,1.701204654059573551e+00,-8.595976083446630334e-01,3.542386018642665890e-01,-2.175408338261992924e-01,-4.829511632194234405e-01,6.573062685334063460e-01,8.169914810410986439e-01,1.497389706297794110e+00,9.639921269291253925e-01,-8.481318756359251809e-01,2.933707038635996467e-01,8.967335620852648903e-01,-1.919230373948675461e-01,4.856631981773640860e-01,1.022560663199043818e+00,1.026109421000710675e+00,8.928874389512936327e-01,2.491611503533108785e-01,3.408663437537266111e-02,-1.338508712951045565e+00,3.500182604969133693e-01,-2.867241380181533295e-01,8.801575579651679804e-02,1.000000000000000000e+00
1.000000000000000000e+00,-1.196036715654073213e+00,4.449783019058380362e-01,-1.372617515480488937e+00,-1.124012464943400014e+00,5.982557433663936441e-01,-2.508978643577305934e-01,-7.902623504363210927e-01,1.235168867411093219e+00,-2.458018235283922603e+00,-3.589311714987026836e-01,-1.188178180267329909e+00,-1.901052414705443061e-01,-6.760935216989554242e-01,2.332255185962039512e+00,1.600655793934432802e+00,2.110392239727995611e-01,-1.607802317923568980e+00,-2.066410174038864067e-01,2.689117527691892162e-01,3.371003624921997122e-01,-3.625394569378643239e-01,3.702865851742902503e-01,1.221943612175493618e-02,1.416648665729577594e+00,-3.836465428779287645e-01,1.045816931618268386e+00,5.090780719039257329e-01,-9.603238641976303835e-01,5.086442874065292274e-01,6.518871176766466435e-01,-4.112997761991220025e-01,7.287143521685005565e-01,2.269878900422498624e+00,4.566557642621372759e-01,-3.455531977425861379e-01,1.388284560676819712e+00,9.151050049825237842e-01,7.379658543303729834e-01,7.504189329488637483e-01,-6.103614482765102878e-01,-3.322446725264609491e-01,-9.872022839577838660e-01,-1.012651889626909441e+00,8.561602254710869442e-01,7.418786029487740574e-01,-9.780821256693196242e-01,-4.962249755229835579e-01,2.653304741653931820e-01,-6.473957834229290276e-01,-1.719547016188609223e-01,-8.163737035614616611e-01,1.192004337204573883e+00,5.606687221411915667e-01,7.544095936524207457e-02,-3.095175693165819752e-01,-5.904741248370578566e-01,1.495785302771623637e-01,3.207867674178044859e-01,6.632924390115976232e-01,-6.885370003889450530e-01,3.941104008734691577e-01,-4.699989150184242237e-01,1.296256273897221201e+00,-2.057608185492377506e-01,-4.583479403522354167e-01,-3.068142528399035729e-02,7.472549952616152069e-01,-1.498678713111118721e-01,2.155069826495456531e-01,-2.518251861634920874e-01,7.374579204785961517e-01,6.073090654808097621e-01,3.002954975267714266e-01,2.128880811538598650e+00,-1.653401583300902811e+00,7.998490711666698116e-01,-6.226786125254324400e-01,-2.986913229334938746e-01,-2.964643937325187051e-01,-1.770379372488133651e-01,-7.408915456924513032e-01,7.568643202508069656e-01,-1.439905913840892504e+00,-1.846310565274891236e-01,-1.822244651066537768e+00,-2.290438914414787419e-01,4.731324205432962948e-02,8.921083320694318530e-01,-4.259343238138468268e-01,-5.812832747549500079e-01,-3.998216997801206651e-01,7.661243382416542402e-02,2.003374899779593488e+00,-4.632520938549914424e-01,-1.093447878866502743e+00,6.338460733973773076e-01,-8.502491760166088763e-01,-2.832509672749703930e-02,-6.340075558281588197e-01,-4.099652189896172971e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.697566055582421463e-01,8.116160984964975178e-01,-3.360793427666367572e-01,-8.856566604243911733e-01,-5.721318248238785875e-01,-1.294010050873348305e+00,1.057534363156222623e+00,4.598017594390857443e-01,3.376620450543470486e-01,4.464687190176017673e-01,-7.633611200034063904e-01,3.512121718699833250e-01,4.119565518072754867e-02,-2.123490901333665026e-01,7.404713480472434606e-01,1.411286473258382690e-01,-7.082601500816664286e-01,1.208954683902508709e+00,-5.902573040647374203e-01,1.233913947493338270e+00,-1.228690156836078629e-01,-3.801802454936395459e-01,4.464204279555802901e-01,5.892193496236957095e-01,3.781824987470500110e-01,-5.617502604263481247e-01,1.623466111722471072e-01,1.119393695021168256e+00,-1.025409712101157389e+00,1.004770209769304978e+00,4.662014481049188697e-01,5.479193879070516360e-01,1.418408776275734695e+00,9.382174124193237708e-02,-1.212456083046620003e+00,2.178038453339344316e-01,-7.558087990309836357e-01,-6.014145111602609006e-01,-1.667137149736767299e+00,-5.670993513245209394e-01,-1.974284542070803006e-01,1.545818555239249825e+00,6.049056242969845787e-01,-4.757874881250281907e-01,2.211011144781875881e+00,1.672493625336615164e-01,-1.378699447649148535e+00,2.511548572105575250e-01,-2.164730597118763811e+00,1.892403688238615711e+00,-4.831155121527059421e-02,1.454540344445566236e+00,-1.867351566685191644e+00,7.795207322422662011e-02,3.650152686548009395e-01,-4.699641775311559355e-01,2.595963388670802896e+00,-6.969694565553664622e-01,-1.674624898317592869e+00,-2.583046536264002047e+00,1.814008526125184817e-01,1.056801190579815808e+00,5.430504680526940936e-02,-2.740881118791201887e-01,6.613945675295231919e-01,6.081990384947674189e-01,-5.457088422667180083e-01,3.058650608511710445e-01,1.885609003312140652e+00,1.104152803402577154e+00,-3.704700935660685812e-01,-1.000391276171395116e+00,7.882072440366799659e-01,-2.621344345063965006e-02,-8.588119435468679619e-01,6.802029656698505011e-01,2.668809140570401195e-01,3.760887046321380045e-01,5.219172456880186717e-01,1.695975333523899620e+00,-1.613178319946763306e+00,2.028308955668410574e-01,-5.192663403070718608e-01,5.115155890862022742e-02,2.887211119699281126e-01,-1.270673542399673561e+00,9.914350274008051356e-01,8.510640887262557186e-01,-5.986391713063354825e-01,1.939801548109771678e+00,-6.327436241050793386e-01,-1.018097250383760199e+00,-8.513177686499111274e-02,2.577902985776363565e-01,-9.868761934597135577e-01,-1.101986216954335740e+00,1.075789240683888703e+00,1.933796988908998982e+00,-1.686819143484845629e+00,1.874443574245115540e+00,1.000000000000000000e+00
1.000000000000000000e+00,-2.016184841820740203e+00,-3.577514138672295285e-01,1.981580786776834469e+00,3.353551298732898034e-01,5.225746605521892629e-01,-5.894861268879808547e-01,1.459478499434395893e+00,-7.852199444111518378e-01,-5.707999627236737955e-02,1.326726385663878627e-01,1.715098679592824693e+00,-1.826016497203545585e-01,-1.237465424209431619e+00,1.208959686332425343e-01,1.135067928660427272e+00,3.693280884870795977e-01,3.487328963210203359e-01,9.480440295457748245e-01,1.215661873013025529e+00,-6.352976874044541367e-01,-5.601231667486844534e-01,-2.243488617006430541e-01,-7.414915339986406506e-01,-1.203355422266968455e+00,2.807855868652744835e+00,-1.210572513138881590e+00,1.818284002281780110e+00,-1.316708325269456692e-01,-1.366821912668010119e+00,1.150899100364797478e+00,5.813987560349692663e-01,-9.303217518372535189e-01,1.303898458594184406e+00,2.047295588627747520e+00,-1.749213346563316951e-01,-1.031108078842673414e+00,-2.000499156332499751e-01,-3.898256895874099848e-01,-1.165903760546930457e+00,3.988785246978151511e-01,-1.154499746546171268e+00,-1.287351746126034480e-01,4.692965785659766187e-01,8.478492554619595500e-01,-8.683765061526819984e-02,6.092973373076140259e-02,-1.326601992092858673e+00,1.038155400024020514e+00,-5.050170616332803064e-01,1.045670692005482572e+00,-1.415547572053281966e+00,1.458775099142849641e+00,-7.442433921579896250e-01,-1.899249002397504493e-01,4.691959419477985116e-01,-7.731815410044500236e-01,-9.337355351392121472e-01,2.447713764368449618e-01,3.051845218743094890e+00,1.197681982955911550e-01,-1.084207140868883146e+00,1.124985130735161043e+00,9.624009689492974973e-01,1.807515628276520347e-01,1.163335618781371705e+00,-7.268566006334183927e-01,-2.726628148943650576e+00,3.173820821968551531e-01,-1.785266481623967449e-01,-1.597800267031445343e-01,1.521105736346903603e+00,1.097620390116531119e+00,1.019075984613916352e+00,6.732513850236991892e-01,8.746199385115325242e-01,1.688089861250464896e+00,-1.390629584081678471e+00,6.519121718959445255e-01,1.370551349277409958e+00,4.530627139489139532e-01,5.605694114593346988e-01,1.999881203858282275e+00,-1.250307641113318713e+00,5.804988779794282294e-01,-6.074684406461727804e-01,1.014631516441093284e+00,2.703561463838200507e-01,1.339306493483836125e+00,9.103181340848349734e-01,-5.599855839760261578e-01,-1.596929478395353375e+00,7.928543141550471463e-01,-1.654961644991307823e+00,-8.955236962755616092e-01,-9.132385578287716132e-01,7.656164104757797739e-01,1.365972593328041995e-01,9.056597665836089162e-01,1.884610090107191327e-01,3.940386531775267320e-01,-1.000000000000000000e+00
1.000000000000000000e+00,3.598748348903780259e-01,-8.102269645558828337e-01,4.416664444293499359e-01,-9.146996680120367262e-01,3.322658150381089803e-01,1.169347696543729526e-01,5.177763454036462543e-01,3.472934356850059801e-01,1.057123558239875027e+00,-1.555319437733754695e+00,8.112114752510859450e-01,8.473511136584270798e-01,3.861939978295628184e-02,9.469149686214296535e-01,2.284410500005029654e+00,3.134022775964929730e-01,1.016747988714267859e+00,8.345796297832855926e-01,-6.267152111606086318e-02,4.507157692277464212e-01,-1.875414941210656217e+00,8.189080720003962810e-01,-1.226682722342391285e+00,-1.005799910163452049e+00,-1.656028637853703911e+00,-1.219324356219794847e+00,4.665734095989719776e-01,1.491451126251787773e+00,1.272526379434274491e-01,9.467775408765534417e-02,-2.236167202506114116e+00,4.749937648347236641e-01,-1.082534331241403969e+00,1.387358333816728573e+00,2.703480428461048704e-02,-4.825822278051181691e-01,1.760719954059939640e+00,-1.833293444754446222e+00,1.669423024451769932e-01,-1.200872885318853556e-01,-1.289313710347009145e+00,-1.512557792452736471e+00,2.337431206627200719e-01,-2.481042191514774564e-01,-1.482627787544362308e+00,-1.674851533357080147e+00,1.240567215233571385e+00,-4.943183270275518931e-02,-1.602119993858108105e+00,4.198724502922845381e-01,5.297958585969656520e-01,-1.062702827641429204e+00,1.084264690612371185e+00,1.818166968172114650e-01,-1.113207764965642887e+00,9.120847166795820193e-01,-2.229530821989776090e-01,4.510707019517672944e-01,1.263626591936561239e+00,1.206134459157993666e+00,1.183361574532044047e+00,1.798237872708313353e-02,-4.410570962149463758e-01,-4.224485404642715491e-01,-7.267539439749851060e-02,-2.320760918438934950e-01,-1.940880376892991643e+00,-2.611502430706731936e-01,-2.118661836121783215e-01,-9.740792318699460772e-03,-3.501878442864294061e-01,-1.601220799194908173e-01,6.358076082058992939e-02,-4.530157849982035523e-01,6.638084953538684330e-01,-1.896861965242949255e+00,3.458352660204740969e-01,-6.616640073802076971e-01,-6.858695179925322627e-01,-1.458182946896515064e+00,-1.852701675468906739e+00,1.255161466370056378e-01,-1.906268153625080952e+00,-2.088987463659086052e-01,-7.831618820024472960e-01,-1.143159958728017234e+00,-1.138016102486409276e+00,2.035146913563915250e-01,-1.411907308701353982e-02,-2.414971275130835260e-02,-1.587713556679549054e+00,6.785701535953848618e-01,-1.008651747775290985e+00,1.607164259548371776e-01,-4.615173361434671273e-01,-8.346015282240957234e-01,2.049173491337520081e-01,1.558573296298287669e+00,1.823362190285526152e+00,-1.010923288856475866e+00,-1.000000000000000000e+00
1.000000000000000000e+00,2.037895058344547927e-01,-3.279050918718316443e-01,-4.651348384294846233e-02,-6.819461375999417985e-02,5.807584186758828482e-01,1.332666173083521644e+00,1.874533987849670014e-01,1.867360296347678750e-01,-1.108802734267818890e-01,-6.108234765034099567e-01,-1.602241830931591782e+00,7.781569411288305482e-02,8.517532254328282759e-01,3.801517553969863683e-01,1.144582506374138609e+00,1.185629169714403686e+00,-3.268148741698765486e-02,-2.711049113733122184e-01,5.481999960641217307e-01,8.163793714965714710e-01,5.307287993654571379e-01,-4.706377471578613858e-01,1.675418038965118983e+00,1.512384386037914641e-01,1.276759337975940378e-01,-1.795932783039790592e-01,-2.214919684280943102e+00,1.364783972941875811e+00,-3.643265458255316447e-01,-4.044462629745823601e-01,-1.334009161052722270e+00,-5.754492849144117184e-01,1.411855738168298346e+00,1.794598767332193923e-01,1.420437752770792983e+00,3.404531863690219984e-01,1.011671939999975400e+00,-1.234877130554681957e+00,5.207832174400089942e-01,5.704507930134327109e-01,1.486410292865820160e-01,1.690529910426142424e+00,7.402594868005838435e-01,4.276680477765602006e-01,8.934222498776223098e-01,-6.835113680606671460e-01,5.930802535130055286e-01,-1.250932660975024036e-01,7.480006095319597925e-01,2.039687792543004238e-02,-1.206477706243302306e+00,-3.908503425266357523e-02,2.734912679556524284e-01,-5.080405371686325111e-01,-5.086318799613244179e-01,-1.397884156973804970e+00,-5.609688641970285161e-01,8.875673353844274471e-01,3.721693037063102394e-01,1.089240677162987669e+00,-7.327690451106133596e-01,-3.594674230916461988e-01,-2.634925064141873663e-01,9.587448778280432959e-01,2.159636463292966546e+00,2.083606194962913105e-01,-8.141653320078140466e-01,-1.150367027151376620e+00,-2.385170424619597607e-01,-2.107637218169536308e-01,1.764042911352267096e+00,9.654455651784185077e-01,7.382877336950479652e-01,-1.706941862541990318e+00,1.715991904759294862e+00,-1.156387535185971371e+00,1.396294771009202185e+00,-6.494775309667727425e-01,-1.215973869870605295e+00,2.926145660171783347e-01,2.172718476744338600e-01,-1.267134034238909690e+00,1.150907502675956984e+00,-3.144006435317103082e-02,-1.015638165808582905e+00,1.459559755084752553e+00,-1.311405502115654986e+00,-4.916206954506958104e-01,-5.520547670689724962e-01,-1.252286485454051412e+00,-4.707644789226010373e-01,1.625177801569203329e+00,-1.632610815938848159e+00,-1.411488433354026739e+00,6.201553919194273679e-01,1.305845651424491383e+00,-4.828946552579395646e-01,2.381029250892466642e+00,-3.496897724415012898e-01,-6.968371580702720225e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.236952458984622999e-02,1.081897978498252699e-01,-1.613293682497084491e-01,-3.614375146937214844e-01,-1.198227970275463683e+00,-8.007187950512538732e-01,-2.572411670672881678e-01,-3.799502301028487294e-01,4.034820091631726724e-01,9.154873788921523703e-01,1.133596429038792763e+00,-1.441928180536085624e-01,6.114276003013638383e-02,7.815512029622619927e-01,1.091226925849003021e-01,4.302903304578846178e-01,1.318787460399077904e+00,-1.150699223863065113e+00,-6.023992751233036014e-01,2.640671194623175344e-01,8.691648085218607322e-01,-1.102335922662184720e+00,-1.140564460050673828e-01,-1.720167989405281928e+00,-1.228348957599808777e+00,-6.536287940161391585e-01,-7.712825264402521919e-01,-7.830777928606973415e-01,-1.390285005291072684e+00,9.771535677377723994e-01,1.292245186922530875e+00,1.545932682519991497e-01,-1.312790237876511057e+00,1.147039729394374818e+00,6.756435497333769247e-01,-4.030699194917282679e-01,-5.131444373779182611e-01,2.297669863905086596e-01,-1.512878375145489729e+00,2.185142274599102929e+00,-1.245871852138238145e+00,-8.836766602761585432e-01,-9.415731964269494769e-01,-1.385478064045430280e+00,4.731440431484240094e-01,-1.394097144377409725e+00,-5.356196095976185623e-01,2.210134047700975102e-01,5.846784437264936907e-01,-3.026600466091649011e-01,3.621863879642173711e-01,-1.968610108046973672e-01,5.822709404430782554e-01,-1.939857262220155532e+00,-1.636682964795026229e-01,-6.988931131239721761e-01,-2.344960604792354797e+00,3.350612325943670977e-01,2.669522975597077963e+00,1.344945587693543665e+00,2.266059849175438012e-01,5.175015390279659178e-01,-5.308620780882827850e-01,-1.761963782544140988e+00,-1.356859995854298395e+00,-4.713259406545670660e-01,-3.530165304660171782e-02,-3.865663226942026576e-01,1.594258667912859639e+00,3.019806931914109649e-01,-6.794403957020948015e-01,6.391614406509509294e-01,-1.091479334601286766e+00,5.951004167095493846e-01,-1.279994279116639211e+00,-2.534704668425989293e+00,7.886759730273583680e-01,6.364228188280641740e-01,-2.223986655474309571e-01,-7.398284293807584622e-02,-9.999195717073501299e-01,-1.816146208327256595e+00,1.204710137598942188e+00,1.577438098485872686e-01,1.440556656500800725e-01,3.489129176527764331e-01,9.495457900175152677e-02,1.155733889021701710e+00,-1.124524439532178066e+00,-5.194586583973895833e-01,9.341119703271808516e-01,4.946377200227868309e-01,-1.969048274909578899e-01,-3.278829874170322789e+00,-2.822885198619786706e-01,-5.509005635846362381e-01,6.393294013431557454e-01,3.343992144381691123e-01,1.076332826917048013e+00,2.471960643926536250e+00,1.000000000000000000e+00
